Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Validity left,Validity right,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y
50420177,960182960,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,832,307,168.5875,306.39,1514.6968,0.09823,0.19581,0.97571,0.11277,0.21338,0.97044,32.93,-21.09,-33.74,-31.39,-17.09,-32.65,3.093,3.12,3.099,Valid,Valid,Fixation,800,70,826,295
50430166,960192949,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,838,305,112.4593,214.938,1054.5979,0.09746,0.20239,0.97444,0.10207,0.21615,0.97101,32.95,-20.94,-33.83,-31.26,-17.33,-32.64,3.116,3.083,3.105,Valid,Valid,Fixation,800,70,826,295
50440163,960202946,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,833,309,97.9381,177.1757,884.4631,0.09423,0.19456,0.97635,0.11168,0.22148,0.96875,32.93,-21.1,-33.74,-31.36,-17.15,-32.65,3.088,3.109,3.101,Valid,Valid,Fixation,800,70,826,295
50450154,960212937,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,834,309,94.8098,172.3489,860.5738,0.10026,0.20134,0.97438,0.10419,0.21535,0.97096,32.95,-20.94,-33.82,-31.25,-17.36,-32.65,3.113,3.09,3.106,Valid,Valid,Fixation,800,70,826,295
50460140,960222923,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,833,309,84.677,153.9984,766.9958,0.09126,0.19455,0.97664,0.11254,0.22604,0.9676,32.92,-21.1,-33.73,-31.36,-17.17,-32.65,3.091,3.125,3.11,Valid,Valid,Fixation,800,70,826,295
50470135,960232918,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,836,314,76.4623,139.3102,709.4528,0.09814,0.20259,0.97433,0.09998,0.21261,0.97201,32.94,-20.94,-33.82,-31.25,-17.37,-32.64,3.103,3.135,3.114,Valid,Valid,Fixation,800,70,826,295
50480127,960242910,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,836,306,115.9433,217.9637,1073.2458,0.09188,0.19636,0.97622,0.11059,0.22047,0.9691,32.92,-21.1,-33.73,-31.36,-17.17,-32.64,3.094,3.125,3.114,Valid,Valid,Fixation,800,70,826,295
50490122,960252905,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,834,299,143.5425,271.8224,1297.9425,0.09781,0.2029,0.9743,0.11043,0.2218,0.96882,32.94,-20.94,-33.81,-31.25,-17.38,-32.61,3.114,3.09,3.114,Valid,Valid,Fixation,800,70,826,295
50500109,960262892,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,834,295,156.6687,301.5103,1420.3633,0.09255,0.20462,0.97446,0.11573,0.22381,0.96774,32.92,-21.1,-33.73,-31.37,-17.18,-32.63,3.119,3.115,3.115,Valid,Valid,Fixation,800,70,826,295
50510131,960272914,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,834,295,147.38,283.8558,1333.1837,0.09683,0.20563,0.97383,0.11136,0.22494,0.96799,32.94,-20.94,-33.81,-31.25,-17.38,-32.62,3.133,3.093,3.111,Valid,Valid,Fixation,800,70,826,295
50520126,960282909,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,833,294,160.9843,309.7864,1453.4829,0.09308,0.20546,0.97423,0.11617,0.22415,0.96761,32.92,-21.1,-33.72,-31.37,-17.18,-32.63,3.129,3.112,3.123,Valid,Valid,Fixation,800,70,826,295
50530118,960292901,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,833,294,184.7664,355.5811,1665.9545,0.09621,0.20585,0.97384,0.11397,0.22244,0.96826,32.93,-20.93,-33.81,-31.25,-17.39,-32.61,3.139,3.08,3.116,Valid,Valid,Fixation,800,70,826,295
50540107,960302890,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,831,293,145.2999,276.3272,1288.0879,0.0911,0.20689,0.97411,0.12113,0.227,0.96633,32.91,-21.08,-33.74,-31.37,-17.18,-32.62,3.144,3.123,3.113,Valid,Valid,Fixation,800,70,826,295
50550097,960312880,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,826,288,101.4384,188.7897,864.8248,0.09617,0.20918,0.97314,0.12062,0.23914,0.96346,32.93,-20.93,-33.81,-31.24,-17.41,-32.56,3.169,3.026,3.124,Valid,Valid,Fixation,800,70,826,295
50560091,960322874,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,826,286,115.7162,216.8829,982.8655,0.0892,0.21211,0.97317,0.12975,0.23755,0.96267,32.91,-21.08,-33.74,-31.37,-17.19,-32.6,3.169,3.081,3.121,Valid,Valid,Fixation,800,70,826,295
50570087,960332870,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,825,284,117.5302,221.4884,995.6793,0.09618,0.21276,0.97236,0.12319,0.23983,0.96297,32.93,-20.93,-33.81,-31.24,-17.41,-32.56,3.188,2.996,3.103,Valid,Valid,Fixation,800,70,826,295
50580071,960342854,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,829,283,158.8211,307.545,1379.9988,0.09164,0.21572,0.97214,0.12494,0.23198,0.96466,32.91,-21.08,-33.74,-31.36,-17.19,-32.6,3.179,3.072,3.129,Valid,Valid,Fixation,800,70,826,295
50590066,960352849,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,833,285,222.8158,443.0255,1999.5437,0.09737,0.21361,0.97205,0.11435,0.22727,0.96709,32.93,-20.93,-33.81,-31.25,-17.39,-32.6,3.189,3.027,3.108,Valid,Valid,Fixation,800,70,826,295
50600058,960362841,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,832,285,205.6787,406.0792,1836.6847,0.09263,0.21503,0.97221,0.11984,0.22588,0.96676,32.91,-21.08,-33.74,-31.37,-17.18,-32.62,3.186,3.088,3.118,Valid,Valid,Fixation,800,70,826,295
50610050,960372833,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,828,285,172.144,329.6884,1488.609,0.0966,0.21318,0.97223,0.12143,0.23096,0.96536,32.93,-20.93,-33.82,-31.23,-17.41,-32.56,3.192,2.967,3.107,Valid,Valid,Fixation,800,70,826,295
50620039,960382822,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,829,285,180.4673,348.734,1573.189,0.09192,0.21615,0.97202,0.12481,0.2276,0.96572,32.91,-21.08,-33.74,-31.36,-17.19,-32.6,3.18,3.05,3.118,Valid,Valid,Fixation,800,70,826,295
50630061,960392844,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,831,285,189.1177,369.4845,1666.709,0.09743,0.21337,0.9721,0.11719,0.22975,0.96617,32.93,-20.93,-33.82,-31.24,-17.4,-32.58,3.186,3.006,3.106,Valid,Valid,Fixation,800,70,826,295
50640057,960402840,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,831,285,194.8536,381.0228,1724.2769,0.09319,0.21445,0.97228,0.12088,0.22696,0.96637,32.91,-21.09,-33.73,-31.37,-17.19,-32.61,3.164,3.073,3.111,Valid,Valid,Fixation,800,70,826,295
50650048,960412831,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,831,287,179.9428,351.1739,1597.1375,0.09683,0.21161,0.97255,0.11614,0.22882,0.96652,32.94,-20.93,-33.82,-31.25,-17.39,-32.6,3.171,3.032,3.115,Valid,Valid,Fixation,800,70,826,295
50660035,960422818,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,830,287,128.8254,247.7108,1128.3401,0.09559,0.21074,0.97286,0.11809,0.2347,0.96487,32.91,-21.1,-33.73,-31.42,-17.49,-32.28,3.152,3.105,3.119,Valid,Valid,Fixation,800,70,826,295
50670031,960432814,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,830,288,102.8384,196.8165,901.6021,0.09621,0.21019,0.97292,0.11515,0.23752,0.96453,32.94,-20.93,-33.82,-31.27,-17.5,-32.48,3.178,3.059,3.138,Valid,Valid,Fixation,800,70,826,295
50680021,960442804,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,832,289,107.6237,208.7675,958.6179,0.09439,0.20955,0.97323,0.11449,0.23618,0.96494,32.92,-21.1,-33.74,-31.43,-17.51,-32.26,3.152,3.104,3.134,Valid,Valid,Fixation,800,70,826,295
50690017,960452800,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,827,297,125.7337,228.1668,1084.6661,0.10521,0.20668,0.97274,0.11173,0.22282,0.96843,32.94,-20.93,-33.84,-31.3,-17.49,-32.51,3.188,3.106,3.111,Valid,Valid,Fixation,800,70,826,295
50700002,960462785,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,839,313,135.4114,253.7679,1286.1274,0.07589,0.20323,0.97619,,,,32.8,-21,-33.85,,,,3.164,,3.122,Valid,Invalid,Saccade,40,78,,
50709993,960472776,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,921,308,41.6241,248.5642,1220.7325,0.03668,0.19286,0.98054,0.02737,0.22454,0.97408,32.56,-20.83,-33.91,-31.41,-17.66,-32.51,3.039,2.998,3.126,Valid,Valid,Saccade,40,78,,
50719989,960482772,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1014,305,-58.8789,254.2044,1219.938,-0.0405,0.20013,0.97893,-0.0516,0.22538,0.9729,32.32,-20.81,-33.98,-31.86,-17.23,-32.82,3.139,3.092,3.126,Valid,Valid,Saccade,40,78,,
50729980,960492763,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1078,299,-126.4089,261.4426,1213.0308,-0.09303,0.20243,0.97487,-0.10401,0.23443,0.96655,32.07,-20.68,-33.92,-31.94,-17.38,-32.96,3.166,3.088,3.129,Valid,Valid,Saccade,40,78,,
50739971,960502754,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1103,286,-150.9798,274.6524,1207.3712,-0.11604,0.22035,0.96849,-0.11888,0.23694,0.96422,31.92,-20.71,-33.97,-32.22,-17.18,-33,3.29,3.162,3.157,Valid,Valid,Fixation,430,71,1102,293
50749962,960512745,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1107,284,-155.522,277.009,1206.3378,-0.11945,0.21083,0.9702,-0.12275,0.25036,0.96034,31.91,-20.63,-33.92,-31.97,-17.61,-32.68,3.22,3.093,3.157,Valid,Valid,Fixation,430,71,1102,293
50759985,960522768,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,284,-156.1609,277.1985,1206.3956,-0.1179,0.21921,0.96853,-0.12499,0.242,0.96219,31.87,-20.7,-33.95,-32.21,-17.25,-32.89,3.289,3.143,3.204,Valid,Valid,Fixation,430,71,1102,293
50769980,960532763,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,285,-156.4286,275.9602,1206.8727,-0.12011,0.20754,0.97083,-0.12343,0.25191,0.95985,31.89,-20.62,-33.9,-31.93,-17.67,-32.57,3.215,3.075,3.158,Valid,Valid,Fixation,430,71,1102,293
50779965,960542748,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1109,285,-158.1197,275.9771,1206.8552,-0.11719,0.22069,0.96828,-0.12871,0.2385,0.96257,31.87,-20.7,-33.93,-32.17,-17.26,-32.8,3.295,3.119,3.204,Valid,Valid,Fixation,430,71,1102,293
50789960,960552743,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1111,283,-159.8119,278.3616,1206.2128,-0.11905,0.20718,0.97103,-0.1297,0.25588,0.95797,31.89,-20.62,-33.89,-31.91,-17.7,-32.5,3.223,3.079,3.155,Valid,Valid,Fixation,430,71,1102,293
50799952,960562735,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1111,283,-159.8931,278.4153,1206.3359,-0.11675,0.22205,0.96802,-0.13187,0.24086,0.96156,31.87,-20.71,-33.91,-32.16,-17.27,-32.76,3.3,3.119,3.188,Valid,Valid,Fixation,430,71,1102,293
50809944,960572727,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1111,281,-159.7287,279.9117,1206.1444,-0.11884,0.2084,0.9708,-0.12975,0.25702,0.95766,31.9,-20.63,-33.87,-31.89,-17.72,-32.45,3.231,3.071,3.159,Valid,Valid,Fixation,430,71,1102,293
50819934,960582717,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1114,275,-162.3292,286.0172,1204.351,-0.11613,0.222,0.96811,-0.13623,0.25285,0.95787,31.88,-20.72,-33.89,-32.18,-17.5,-32.52,3.306,3.081,3.191,Valid,Valid,Fixation,430,71,1102,293
50829925,960592708,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1112,276,-160.713,285.1893,1204.7955,-0.11718,0.20875,0.97092,-0.13292,0.26492,0.95507,31.9,-20.64,-33.85,-31.88,-17.84,-32.31,3.239,3.058,3.161,Valid,Valid,Fixation,430,71,1102,293
50839920,960602703,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1110,278,-157.9156,283.0875,1205.7074,-0.11499,0.22199,0.96824,-0.13054,0.24836,0.95983,31.89,-20.74,-33.85,-32.18,-17.53,-32.48,3.306,3.09,3.193,Valid,Valid,Fixation,430,71,1102,293
50849912,960612695,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1109,278,-157.3384,283.2663,1205.7661,-0.11455,0.20659,0.9717,-0.13029,0.26409,0.95566,31.91,-20.65,-33.82,-31.87,-17.88,-32.25,3.251,3.07,3.175,Valid,Valid,Fixation,430,71,1102,293
50859898,960622681,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1109,277,-157.4117,283.7507,1205.6755,-0.11459,0.22443,0.96773,-0.13016,0.24698,0.96024,31.9,-20.76,-33.82,-32.17,-17.54,-32.46,3.324,3.1,3.198,Valid,Valid,Fixation,430,71,1102,293
50869893,960632676,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1110,277,-158.0413,284.2242,1205.4969,-0.11401,0.20716,0.97164,-0.13194,0.26503,0.95517,31.92,-20.67,-33.79,-31.85,-17.91,-32.21,3.266,3.083,3.181,Valid,Valid,Fixation,430,71,1102,293
50879885,960642668,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1109,278,-157.7247,283.3887,1205.7563,-0.11386,0.22375,0.96797,-0.13138,0.24711,0.96004,31.9,-20.78,-33.78,-32.17,-17.55,-32.45,3.327,3.112,3.212,Valid,Valid,Fixation,430,71,1102,293
50889881,960652664,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,279,-155.9442,282.0062,1206.3712,-0.11321,0.20621,0.97194,-0.12948,0.26256,0.95619,31.92,-20.69,-33.76,-31.84,-17.93,-32.17,3.274,3.088,3.193,Valid,Valid,Fixation,430,71,1102,293
50899896,960662679,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,279,-155.8367,282.1648,1206.3666,-0.11395,0.22181,0.96841,-0.12835,0.24715,0.96044,31.91,-20.8,-33.75,-32.16,-17.56,-32.43,3.328,3.127,3.219,Valid,Valid,Fixation,430,71,1102,293
50909887,960672670,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1107,279,-155.7752,282.1783,1206.3724,-0.11253,0.20514,0.97224,-0.1299,0.26391,0.95576,31.92,-20.71,-33.73,-31.83,-17.96,-32.13,3.28,3.106,3.205,Valid,Valid,Fixation,430,71,1102,293
50919884,960682667,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1106,280,-154.1271,280.9283,1206.8915,-0.11482,0.22046,0.96862,-0.12484,0.2466,0.96104,31.91,-20.82,-33.73,-32.16,-17.56,-32.42,3.326,3.154,3.227,Valid,Valid,Fixation,430,71,1102,293
50929874,960692657,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1105,280,-153.323,281.1347,1206.9349,-0.11261,0.20362,0.97255,-0.12601,0.26382,0.95631,31.92,-20.72,-33.71,-31.83,-17.96,-32.12,3.283,3.127,3.214,Valid,Valid,Fixation,430,71,1102,293
50939865,960702648,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1104,280,-152.5813,280.9569,1207.0704,-0.11549,0.21891,0.96889,-0.12176,0.24819,0.96103,31.91,-20.83,-33.71,-32.15,-17.55,-32.42,3.328,3.181,3.238,Valid,Valid,Fixation,430,71,1102,293
50949855,960712638,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1103,282,-151.344,279.5187,1207.5836,-0.11266,0.20298,0.97268,-0.12289,0.26197,0.95722,31.92,-20.73,-33.69,-31.82,-17.96,-32.11,3.288,3.14,3.222,Valid,Valid,Fixation,430,71,1102,293
50959847,960722630,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1103,282,-150.9756,279.4205,1207.6644,-0.11736,0.21671,0.96916,-0.11739,0.248,0.96162,31.92,-20.84,-33.7,-32.15,-17.55,-32.41,3.323,3.2,3.251,Valid,Valid,Fixation,430,71,1102,293
50969843,960732626,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,281,-150.3545,279.9556,1207.6104,-0.11322,0.20315,0.97258,-0.12079,0.2625,0.95734,31.92,-20.75,-33.68,-31.82,-17.97,-32.09,3.291,3.153,3.23,Valid,Valid,Fixation,430,71,1102,293
50979829,960742612,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,281,-150.9062,282.6612,1217.7057,-0.11937,0.2159,0.96909,-0.11338,0.25006,0.96157,31.92,-20.85,-33.69,-32.15,-17.55,-32.41,3.322,3.224,3.261,Valid,Valid,Fixation,430,71,1102,293
50989824,960752607,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1102,281,-141.0321,263.5308,1134.0802,-0.11421,0.20179,0.97275,-0.11907,0.26594,0.95661,31.92,-20.76,-33.66,-31.81,-17.99,-32.07,3.291,3.169,3.231,Valid,Valid,Fixation,430,71,1102,293
50999816,960762599,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1110,307,-44.0759,69.8268,334.1221,-0.11934,0.2189,0.96842,-0.11167,0.24957,0.9619,31.92,-20.85,-33.69,-32.14,-17.54,-32.41,3.322,3.244,3.273,Valid,Valid,Fixation,430,71,1102,293
51009840,960772623,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1118,345,-26.27,32.9781,187.134,-0.1135,0.18945,0.97531,-0.11774,0.27038,0.95553,31.94,-20.74,-33.7,-31.8,-18,-32.06,3.293,3.148,3.231,Valid,Valid,Fixation,430,71,1102,293
51019828,960782611,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,303,-50.7781,83.165,390.8749,-0.12051,0.21656,0.9688,-0.11017,0.25004,0.96195,31.92,-20.85,-33.69,-32.13,-17.53,-32.41,3.323,3.244,3.283,Valid,Valid,Fixation,430,71,1102,293
51029817,960792600,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1108,301,-50.3437,82.7535,385.9463,-0.11284,0.20525,0.97218,-0.11945,0.26508,0.9568,31.95,-20.73,-33.72,-31.77,-18.02,-32.01,3.29,3.17,3.234,Valid,Valid,Fixation,430,71,1102,293
51039815,960802598,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1113,313,-37.8367,57.4211,281.0342,-0.12042,0.21751,0.9686,-0.1113,0.25375,0.96085,31.93,-20.85,-33.7,-32.12,-17.54,-32.4,3.323,3.251,3.278,Valid,Valid,Fixation,430,71,1102,293
51049806,960812589,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1114,317,-34.9804,51.7915,257.727,-0.11229,0.20301,0.97272,-0.12041,0.26914,0.95554,31.95,-20.73,-33.72,-31.78,-18,-32.04,3.279,3.174,3.232,Valid,Valid,Fixation,430,71,1102,293
51059793,960822576,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1114,321,-32.9816,47.9197,243.1275,-0.11978,0.21475,0.9693,-0.10988,0.25494,0.96069,31.94,-20.85,-33.69,-32.13,-17.52,-32.42,3.313,3.242,3.268,Valid,Valid,Fixation,430,71,1102,293
51069788,960832571,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1111,320,-35.1075,52.2262,263.7603,-0.11028,0.20446,0.97264,-0.11852,0.26083,0.95808,31.97,-20.72,-33.75,-31.86,-17.87,-32.2,3.266,3.167,3.226,Valid,Valid,Fixation,430,71,1102,293
51079779,960842562,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1114,305,-49.3573,76.9299,364.8242,-0.12505,0.21514,0.96854,-0.11383,0.25134,0.96118,31.95,-20.85,-33.69,-32.15,-17.47,-32.48,3.305,3.23,3.23,Valid,Valid,Fixation,430,71,1102,293
51089775,960852558,Eye Tracker,Neuro-asthetic,04-07-24,pilot002,Recording010,03/19/2024,03/19/2024,27:46.1,57:46.1,124878,Tobii I-VT (Attention),,,1082,312,-43.5148,82.6711,403.9307,-0.09239,0.20015,0.9754,-0.1004,0.2517,0.96258,31.99,-20.7,-33.78,-31.91,-17.78,-32.31,3.256,3.164,3.215,Valid,Valid,Fixation,430,71,1102,293
